"CODE DECLARANT";"CODE DIFFUSEUR";GRID;"CODE EAN 13";"CODE UPC";"IDENTIFIANT PRODUIT DECLARANT";"TYPE SERVICE";"TYPE PRODUIT";"TITRE PRODUIT";"TITRE OEUVRE";"NOM COMPOSITEUR";"NOM AUTEUR";"NOM EDITEUR";"NOM INTERPRETE";LABEL;"DUREE OEUVRE";"DATE DEBUT PERIODE";"DATE FIN PERIODE";"TERRITOIRE VENTE";QUANTITE;"NOM DE L'OFFRE COMMERCIALE";"TYPE MODELE COMMERCIAL";"TYPE CANAL DISTRIBUTION";"TYPE UTILISATION";"PRIX UNITAIRE HT";DEVISE

TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"It's brand new";"Bienvenue à Hackers City";"For the Hackers";;;;;5:00;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"It's brand new";"It's brand new";"For the Hackers";;;;;3:52;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"It's brand new";"Douce fleur";"For the Hackers";;;;;3:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;Normal;"Franck Langolff";;;;;5:40;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;"Bonne annee";"Franck Langolff";;;;;5:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;Eldocrado;"Franck Langolff";;;;;6:05;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;"Tailleur strict";"Franck Langolff";;;;;5:51;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;"Allez roulez";"Franck Langolff";;;;;4:54;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;Loic;"Franck Langolff";;;;;5:59;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;"Du vent dans un harmonica";"Franck Langolff";;;;;6:13;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;"Je suis un homme heureux";"Franck Langolff";;;;;6:58;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Normal;Tue-moi;"Franck Langolff";;;;;5:56;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;8+4;"A one way fare";"Gene Clarksville";;;;;3:22;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;8+4;"Tout n'est que mecanique";"Gene Clarksville";;;;;3:47;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;8+4;Misled;"Gene Clarksville";;;;;3:08;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Green Street";"Seventy Nation";"Green Street";;;;;3:47;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Gul de Boa";"La saison des seins";"Gul de Boa";;;;;3:43;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le chant des peaux si bleues";"Le pavé numérique";"Gul de Boa";;;;;2:09;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Gul de Boa";"Quatorze cent mille";"Gul de Boa";;;;;5:13;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Chic et  Pourrave";"Les americains";"Gul de Boa";;;;;4:54;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le chant des peaux si bleues";"La fucking guitar";"Gul de Boa";;;;;3:44;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Gul de Boa";"Vue charogne";"Gul de Boa";;;;;3:04;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Le chant des peaux si bleues";"Le chant des peaux si bleues";"Gul de Boa";;;;;4:00;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Welcome in the trip";"What I want";Guna;;;;;4:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Welcome in the trip";"Le jugement";Guna;;;;;3:52;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Derriere les annees";J'essayais;"Holy Land";;;;;0:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Derriere les annees";"Derriere les annees";"Holy Land";;;;;0:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Derriere les annees";"Je n'veux pas savoir";"Holy Land";;;;;0:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Derriere les annees";"Le meme soleil";"Holy Land";;;;;0:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Derriere les annees";"Test Amants";"Holy Land";;;;;0:06;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Derriere les annees";"Saluer les anges";"Holy Land";;;;;0:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Altruistic suicide";"Survival sickness";"Horror Show Destruction";;;;;1:43;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Altruistic suicide";"Golden wristlace";"Horror Show Destruction";;;;;1:12;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Douces Tranches";"Et les dieux firent l'amour";"Jean Bon";;;;;0:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"MC Rillettes - 100 pourcent Pur Porc Gang";"Slam rap'pel quelqu'un";"Jean Bon";;;;;2:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Douces Tranches";"L'idée super";"Jean Bon";;;;;2:43;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Douces Tranches";"J.Poon Ze Magiclown";"Jean Bon";;;;;2:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"On a tous quelque chose à vendre";Joad;;;;;3:44;01/02/2014;30/02/2014;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Un autre que moi";Joad;;;;;5:06;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Le salaire de la peur";Joad;;;;;3:12;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Le gant de velours";Joad;;;;;3:46;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Pour un sourire et des promesses";Joad;;;;;2:56;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Ni dieu ni maitre";Joad;;;;;3:54;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";Seul;Joad;;;;;3:54;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Un seul de nous";Joad;;;;;3:44;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Je ne savais rien de ça";Joad;;;;;4:10;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Pauvre con, pauvre conne";Joad;;;;;4:20;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Je crache au ciel";Joad;;;;;4:40;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Je regnerai";Joad;;;;;4:20;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Celui qui parle";Joad;;;;;2:58;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Je reste ton chien";Joad;;;;;4:10;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Le gout du sang";Joad;;;;;4:00;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"De petits deuils en lieux communs";Joad;;;;;3:46;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";Duckface;Joad;;;;;4:42;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"La chanson de Jacky";Joad;;;;;4:02;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Mon nom ne te dit rien";Joad;;;;;5:36;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";Dors;Joad;;;;;3:48;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Rêve numéro";Joad;;;;;5:22;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live au Trianon Transatlantique";"Au matin des grands soirs";Joad;;;;;3:50;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"John Merrick's Family";"Mon cabanon";"John Merrick's Family";;;;;0:36;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Higher;"Scale it (Original Mix / Feat. Tima)";KorgBrain;;;;;3:41;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Higher;"Infatuated (Original Mix / Feat. Yann Dulche & Dinia";KorgBrain;;;;;3:01;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Higher;"AdaM (Original Mix / Feat. Startlion)";KorgBrain;;;;;3:19;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Higher;"White (Original Mix / Feat. Sana Maze)";KorgBrain;;;;;5:00;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Higher;"Higher (Original Mix / Feat. H-O TiMe)";KorgBrain;;;;;4:04;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Les 30 ans";"Polka des rieurs";"L'Orchestre du Grand Turc";;;;;1:31;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Les 30 ans";"Moi j'pétarade plus haut que mon pot";"L'Orchestre du Grand Turc";;;;;2:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Les 30 ans";"Les lanciers du carrefour";"L'Orchestre du Grand Turc";;;;;3:53;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Les 30 ans";"C'est idiot mais c'est marrant";"L'Orchestre du Grand Turc";;;;;5:22;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Dia de la Bestia (Demo)";"La pensée uniforme";"La Bestia";;;;;4:48;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Tous malades";"Dans la matrice";"La Bestia";;;;;3:45;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Tous malades";"Nouvelle humanité";"La Bestia";;;;;4:14;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Todos Unidos";"Todos Unidos";"La familia";;;;;2:33;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"3 tapas...en attendant l'album";"Dime donde esta";"La familia";;;;;4:03;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"Senos de hielo";"La familia";;;;;3:42;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"La Familia";"Lili Wah";"La familia";;;;;4:13;01/02/2014;30/02/2014;FR;15;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Todos Unidos";"Atracan los churumbeles";"La familia";;;;;4:34;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Supernomad;"Gool gool";"La familia";;;;;4:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"Cantando la rumba";"La familia";;;;;3:45;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"La Familia";"La familia";"La familia";;;;;4:40;01/02/2014;30/02/2014;FR;3;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Todos Unidos";Baila;"La familia";;;;;3:57;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"Zin la gazelle intro";"La familia";;;;;1:06;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"La Familia";"Y nada los parara";"La familia";;;;;4:59;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"Zin la gazelle";"La familia";;;;;4:30;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"La Familia";"La casa de Mama Tifa";"La familia";;;;;5:30;01/02/2014;30/02/2014;FR;12;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"Ey Wah";"La familia";;;;;4:32;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";Calypso;"La familia";;;;;4:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Todos Unidos";"Pachanga bananera";"La familia";;;;;4:02;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"Cuando salssa el sol";"La familia";;;;;6:19;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Cuando Salga el sol";"El rumbo de la rumba";"La familia";;;;;3:50;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;Supernomad;Amalia;"La familia";;;;;4:05;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"L\'art de la Fugue";Babouin;"La Maison Tellier";;;;;3:03;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"Sur un volcan";"La Maison Tellier";;;;;3:06;01/02/2014;30/02/2014;FR;13;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"L\'art de la Fugue";"Five years blues";"La Maison Tellier";;;;;3:31;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"Un bon français";"La Maison Tellier";;;;;3:57;01/02/2014;30/02/2014;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"L\'art de la Fugue";"Suite royale";"La Maison Tellier";;;;;3:26;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"La fortune, l'honneur, les femmes (Loup Blanc)";"La Maison Tellier";;;;;3:44;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"Prison d'Eden";"La Maison Tellier";;;;;4:04;01/02/2014;30/02/2014;FR;6;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"L'exposition Universelle";"La Maison Tellier";;;;;5:01;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"La maison de nos pères";"La Maison Tellier";;;;;7:15;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";L.O.V.E.B.O.A.T;"La Maison Tellier";;;;;4:42;01/02/2014;30/02/2014;FR;5;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"A rebours";"La Maison Tellier";;;;;3:17;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"Les beaux quartiers";"La Maison Tellier";;;;;4:17;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"Petit Lapin";"La Maison Tellier";;;;;5:41;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Beauté pour tous";"Mauvais coton";"La Maison Tellier";;;;;5:30;01/02/2014;30/02/2014;FR;10;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Je suis madame";"Rendez-vous (avec Xav feugray)";"Lady Arlette";;;;;3:25;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Latche Swing";"Swing for elf";"Latche Swing";;;;;4:02;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Histoires d'Anonymes (1)";"Histoires d'anonymes";"Les gouttes";;;;;5:27;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Histoires d'Anonymes (1)";"Eté comme hiver";"Les gouttes";;;;;6:04;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Je reste là...";"L'Ombre De La Rue";"Les petits fils de Jack";;;;;3:22;01/02/2014;30/02/2014;FR;20;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Je reste là...";"L'Odeur Du Quotidien";"Les petits fils de Jack";;;;;3:39;01/02/2014;30/02/2014;FR;7;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Je reste là...";"Songes D'une Nuit";"Les petits fils de Jack";;;;;3:24;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Je reste là...";"Ma Cellue";"Les petits fils de Jack";;;;;4:22;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Je reste là...";112BPM;"Les petits fils de Jack";;;;;5:17;01/02/2014;30/02/2014;FR;51;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High time";"High time";"Little Bob";;;;;5:00;01/02/2014;30/02/2014;FR;2;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"All or Nothing - Hot n\' Sweaty";"All or Nothing";"Little Bob";;;;;3:07;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";"gurd dance";"Little Bob";;;;;0:54;01/02/2014;30/02/2014;FR;7;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";"High Time";"Little Bob";;;;;4:09;01/02/2014;30/02/2014;FR;4;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"All or Nothing - Hot n\' Sweaty";"Hot n' Sweaty";"Little Bob";;;;;3:14;01/02/2014;30/02/2014;FR;8;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";"The gift of the devil";"Little Bob";;;;;3:24;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"High Time + Like rock'n'Roll";"Delice Of my Youth";"Little Bob";;;;;3:01;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
TESTONLINE;"	TOL";;;;;MUSI;SINGLE;"Live in the Dockland (2005)";Libero;"Little Bob";;;;;3:58;01/02/2014;30/02/2014;FR;1;;FREE;INTERNET;ON_DEM_STRE;0;EURO
